Date,Invoice ID,Product Name,Category,Quantity,Unit Price,Total Sales,Payment Method,Branch,Customer Type
2024-12-20 05:00:00,INV4122,Washing Machine,Home Appliances,4,15105,60420,UPI,Riverside,New
2024-04-22 20:00:00,INV4123,Shoes,Fashion,1,2587,2587,Cash,Riverside,New
2024-03-23 23:00:00,INV4124,Notebook,Books,2,210,420,Online Gateway,City Center,Returning
2024-12-18 15:00:00,INV4125,T-shirt,Fashion,4,801,3204,Online Gateway,City Center,New
2024-05-16 09:00:00,INV4126,Jeans,Fashion,5,1632,8160,Card,City Center,Returning
2024-07-08 02:00:00,INV4127,Laptop,Electronics,1,59829,59829,UPI,Riverside,Returning
2024-12-29 00:00:00,INV4128,Washing Machine,Home Appliances,1,14959,14959,UPI,City Center,New
2024-06-04 02:00:00,INV4129,Smartphone,Electronics,1,20028,20028,Online Gateway,Riverside,New
2024-05-27 23:00:00,INV4130,T-shirt,Fashion,1,610,610,UPI,City Center,New
2024-04-28 00:00:00,INV4131,Pen Set,Books,5,237,1185,UPI,City Center,Returning
2024-08-24 15:00:00,INV4132,Shoes,Fashion,1,2462,2462,Card,City Center,Returning
2024-10-01 03:00:00,INV4133,Novel,Books,5,556,2780,Cash,Riverside,Returning
2024-01-07 08:00:00,INV4134,Washing Machine,Home Appliances,5,15070,75350,Online Gateway,City Center,New
2024-08-27 18:00:00,INV4135,Shoes,Fashion,4,2602,10408,Online Gateway,City Center,Returning
2024-04-26 16:00:00,INV4136,Washing Machine,Home Appliances,5,15084,75420,UPI,City Center,Returning
2024-08-09 06:00:00,INV4137,Washing Machine,Home Appliances,1,14876,14876,Card,Riverside,Returning
2024-04-18 18:00:00,INV4138,Laptop,Electronics,4,60045,240180,UPI,City Center,New
2024-02-16 00:00:00,INV4139,Headphones,Electronics,3,1523,4569,Card,City Center,Returning
2024-11-02 17:00:00,INV4140,Novel,Books,5,358,1790,Online Gateway,City Center,New
2024-06-23 23:00:00,INV4141,Pen Set,Books,3,-66,-198,Online Gateway,City Center,New
2024-06-09 14:00:00,INV4142,Shoes,Fashion,4,2326,9304,Online Gateway,City Center,New
2024-10-29 15:00:00,INV4143,Smartphone,Electronics,4,19828,79312,Card,City Center,Returning
2024-03-20 18:00:00,INV4144,Smartphone,Electronics,5,19842,99210,Card,Riverside,Returning
2024-11-02 21:00:00,INV4145,Headphones,Electronics,1,1342,1342,Online Gateway,City Center,Returning
2024-05-08 00:00:00,INV4146,Notebook,Books,5,-85,-425,Cash,Riverside,Returning
2024-01-17 22:00:00,INV4147,T-shirt,Fashion,5,670,3350,Card,City Center,Returning
2024-01-07 22:00:00,INV4148,Jeans,Fashion,5,1862,9310,Card,Riverside,Returning
2024-01-22 04:00:00,INV4149,Microwave,Home Appliances,1,7076,7076,Card,City Center,New
2024-03-10 05:00:00,INV4150,T-shirt,Fashion,5,623,3115,Online Gateway,Riverside,Returning
2024-06-01 16:00:00,INV4151,Microwave,Home Appliances,1,6892,6892,Card,Riverside,New
2024-05-25 09:00:00,INV4152,T-shirt,Fashion,5,806,4030,Cash,City Center,New
2024-01-29 08:00:00,INV4153,Mixer Grinder,Home Appliances,4,3645,14580,UPI,City Center,Returning
2024-04-15 04:00:00,INV4154,Mixer Grinder,Home Appliances,5,3377,16885,Online Gateway,Riverside,Returning
2024-03-29 08:00:00,INV4155,Notebook,Books,1,36,36,Cash,Riverside,New
2024-08-07 04:00:00,INV4156,Pen Set,Books,1,-18,-18,Cash,Riverside,New
2024-06-30 13:00:00,INV4157,Jeans,Fashion,4,1622,6488,Online Gateway,City Center,New
2024-02-26 19:00:00,INV4158,Microwave,Home Appliances,3,7145,21435,Card,Riverside,Returning
2024-04-05 12:00:00,INV4159,Jeans,Fashion,1,1998,1998,Online Gateway,Riverside,New
2024-03-05 02:00:00,INV4160,T-shirt,Fashion,1,909,909,Online Gateway,Riverside,Returning
2024-05-22 00:00:00,INV4161,Washing Machine,Home Appliances,5,14927,74635,UPI,Riverside,New
2024-11-18 14:00:00,INV4162,T-shirt,Fashion,4,861,3444,UPI,City Center,New
2024-12-30 16:00:00,INV4163,Microwave,Home Appliances,1,6878,6878,UPI,City Center,Returning
2024-03-20 07:00:00,INV4164,Headphones,Electronics,2,1482,2964,Card,Riverside,Returning
2024-01-08 06:00:00,INV4165,Mixer Grinder,Home Appliances,5,3364,16820,Cash,City Center,Returning
2024-04-02 22:00:00,INV4166,Mixer Grinder,Home Appliances,4,3572,14288,Card,City Center,Returning
2024-06-27 15:00:00,INV4167,Headphones,Electronics,3,1502,4506,Online Gateway,City Center,Returning
2024-06-22 08:00:00,INV4168,Novel,Books,5,334,1670,Online Gateway,City Center,New
2024-10-23 02:00:00,INV4169,Smartphone,Electronics,3,19837,59511,Card,City Center,New
2024-05-12 03:00:00,INV4170,Jeans,Fashion,5,1927,9635,Card,City Center,Returning
2024-03-06 07:00:00,INV4171,Smartphone,Electronics,2,19909,39818,Online Gateway,Riverside,New
2024-02-17 23:00:00,INV4172,Jeans,Fashion,2,1727,3454,Cash,Riverside,Returning
2024-11-13 11:00:00,INV4173,Mixer Grinder,Home Appliances,5,3348,16740,Online Gateway,Riverside,New
2024-09-08 09:00:00,INV4174,Headphones,Electronics,3,1442,4326,UPI,Riverside,New
2024-12-22 16:00:00,INV4175,T-shirt,Fashion,1,915,915,Cash,Riverside,Returning
2024-07-25 02:00:00,INV4176,Notebook,Books,1,-2,-2,UPI,Riverside,New
2024-12-09 02:00:00,INV4177,Novel,Books,4,505,2020,Cash,Riverside,Returning
2024-03-20 11:00:00,INV4178,Pen Set,Books,1,245,245,Card,Riverside,New
2024-05-25 10:00:00,INV4179,Mixer Grinder,Home Appliances,5,3673,18365,Cash,Riverside,Returning
2024-04-15 15:00:00,INV4180,Mixer Grinder,Home Appliances,2,3349,6698,UPI,City Center,Returning
2024-06-22 21:00:00,INV4181,T-shirt,Fashion,4,864,3456,Cash,City Center,Returning
2024-02-23 21:00:00,INV4182,Novel,Books,2,501,1002,Online Gateway,Riverside,Returning
2024-07-17 17:00:00,INV4183,Novel,Books,5,616,3080,Card,Riverside,Returning
2024-07-18 20:00:00,INV4184,T-shirt,Fashion,5,795,3975,UPI,City Center,Returning
2024-10-13 07:00:00,INV4185,Jeans,Fashion,5,1733,8665,UPI,City Center,New
2024-05-03 20:00:00,INV4186,Smartphone,Electronics,5,19869,99345,Card,City Center,Returning
2024-06-12 10:00:00,INV4187,Jeans,Fashion,2,1956,3912,Online Gateway,City Center,Returning
2024-07-27 05:00:00,INV4188,Smartphone,Electronics,1,20042,20042,Cash,Riverside,New
2024-10-20 00:00:00,INV4189,Shoes,Fashion,5,2575,12875,Online Gateway,City Center,Returning
2024-02-11 08:00:00,INV4190,Jeans,Fashion,2,1810,3620,Card,City Center,Returning
2024-12-04 00:00:00,INV4191,Jeans,Fashion,3,1906,5718,Cash,Riverside,Returning
2024-08-08 07:00:00,INV4192,Laptop,Electronics,1,59812,59812,UPI,City Center,Returning
2024-04-03 08:00:00,INV4193,Mixer Grinder,Home Appliances,5,3428,17140,Card,City Center,Returning
2024-03-02 12:00:00,INV4194,Washing Machine,Home Appliances,4,15149,60596,UPI,Riverside,Returning
2024-09-24 18:00:00,INV4195,Microwave,Home Appliances,4,6825,27300,UPI,Riverside,Returning
2024-01-17 05:00:00,INV4196,Headphones,Electronics,1,1459,1459,UPI,Riverside,Returning
2024-02-11 15:00:00,INV4197,Microwave,Home Appliances,4,6974,27896,Cash,Riverside,Returning
2024-03-18 07:00:00,INV4198,Jeans,Fashion,2,1698,3396,Cash,Riverside,New
2024-12-04 13:00:00,INV4199,Shoes,Fashion,3,2432,7296,Online Gateway,Riverside,New
2024-04-25 03:00:00,INV4200,Notebook,Books,2,294,588,Online Gateway,Riverside,Returning
2024-06-01 15:00:00,INV4201,Laptop,Electronics,1,60003,60003,UPI,Riverside,New
2024-07-26 18:00:00,INV4202,Laptop,Electronics,1,60155,60155,Online Gateway,City Center,New
2024-03-02 17:00:00,INV4203,Smartphone,Electronics,2,19877,39754,UPI,City Center,Returning
2024-10-29 08:00:00,INV4204,Washing Machine,Home Appliances,4,15155,60620,Online Gateway,Riverside,Returning
2024-06-04 11:00:00,INV4205,Headphones,Electronics,3,1613,4839,Cash,Riverside,New
2024-10-29 14:00:00,INV4206,Smartphone,Electronics,1,19890,19890,UPI,City Center,New
2024-01-19 19:00:00,INV4207,Jeans,Fashion,5,1728,8640,Online Gateway,City Center,New
2024-05-08 21:00:00,INV4208,Mixer Grinder,Home Appliances,1,3355,3355,Online Gateway,Riverside,Returning
2024-02-06 18:00:00,INV4209,Pen Set,Books,4,136,544,Card,City Center,New
2024-07-02 16:00:00,INV4210,Headphones,Electronics,5,1604,8020,UPI,Riverside,New
2024-06-18 12:00:00,INV4211,T-shirt,Fashion,4,669,2676,Online Gateway,Riverside,New
2024-05-16 13:00:00,INV4212,Notebook,Books,4,-62,-248,Card,City Center,New
2024-12-22 22:00:00,INV4213,Laptop,Electronics,2,60070,120140,UPI,City Center,Returning
2024-11-27 07:00:00,INV4214,Jeans,Fashion,2,1820,3640,UPI,Riverside,New
2024-07-14 10:00:00,INV4215,Microwave,Home Appliances,5,6979,34895,Card,Riverside,Returning
2024-07-10 11:00:00,INV4216,Mixer Grinder,Home Appliances,2,3458,6916,Card,City Center,New
2024-07-08 23:00:00,INV4217,Mixer Grinder,Home Appliances,3,3429,10287,UPI,Riverside,New
2024-10-30 19:00:00,INV4218,Laptop,Electronics,4,59930,239720,UPI,Riverside,Returning
2024-12-06 00:00:00,INV4219,Notebook,Books,4,73,292,Card,City Center,New
2024-01-05 16:00:00,INV4220,Smartphone,Electronics,2,19899,39798,Card,Riverside,Returning
2024-08-01 19:00:00,INV4221,Mixer Grinder,Home Appliances,5,3691,18455,Online Gateway,City Center,Returning
2024-05-13 05:00:00,INV4222,Microwave,Home Appliances,4,7191,28764,Card,City Center,Returning
2024-01-06 19:00:00,INV4223,Notebook,Books,2,150,300,Card,City Center,New
2024-02-29 08:00:00,INV4224,Mixer Grinder,Home Appliances,5,3494,17470,Card,City Center,Returning
2024-05-02 21:00:00,INV4225,Jeans,Fashion,1,1935,1935,Cash,City Center,Returning
2024-05-12 00:00:00,INV4226,Shoes,Fashion,1,2430,2430,UPI,City Center,New
2024-12-28 20:00:00,INV4227,Washing Machine,Home Appliances,5,14917,74585,UPI,City Center,Returning
2024-09-08 19:00:00,INV4228,Novel,Books,2,469,938,Card,Riverside,New
2024-10-18 05:00:00,INV4229,Laptop,Electronics,1,60063,60063,Cash,Riverside,Returning
2024-10-28 12:00:00,INV4230,Microwave,Home Appliances,5,6946,34730,Cash,Riverside,Returning
2024-09-17 21:00:00,INV4231,Headphones,Electronics,3,1430,4290,UPI,Riverside,Returning
2024-02-06 23:00:00,INV4232,T-shirt,Fashion,4,627,2508,Card,Riverside,New
2024-05-09 08:00:00,INV4233,Microwave,Home Appliances,5,7117,35585,Card,Riverside,New
2024-01-03 01:00:00,INV4234,Laptop,Electronics,3,59923,179769,Cash,City Center,Returning
2024-06-13 15:00:00,INV4235,Mixer Grinder,Home Appliances,5,3638,18190,UPI,Riverside,Returning
2024-05-28 08:00:00,INV4236,Novel,Books,5,563,2815,Card,City Center,Returning
2024-01-01 18:00:00,INV4237,Jeans,Fashion,4,1896,7584,Card,Riverside,New
2024-07-19 21:00:00,INV4238,T-shirt,Fashion,4,948,3792,Card,Riverside,Returning
2024-09-21 04:00:00,INV4239,Shoes,Fashion,1,2345,2345,Online Gateway,Riverside,New
2024-12-01 18:00:00,INV4240,T-shirt,Fashion,2,704,1408,Card,Riverside,New
2024-04-18 14:00:00,INV4241,Mixer Grinder,Home Appliances,2,3421,6842,Cash,City Center,New
2024-11-22 22:00:00,INV4242,Notebook,Books,5,155,775,Cash,Riverside,New
2024-12-26 03:00:00,INV4243,Novel,Books,2,388,776,Cash,City Center,New
2024-09-25 00:00:00,INV4244,Headphones,Electronics,1,1322,1322,Cash,City Center,New
2024-06-05 21:00:00,INV4245,Shoes,Fashion,2,2301,4602,Cash,City Center,Returning
2024-04-11 14:00:00,INV4246,Microwave,Home Appliances,4,6994,27976,Cash,City Center,New
2024-09-21 22:00:00,INV4247,Mixer Grinder,Home Appliances,5,3643,18215,Online Gateway,Riverside,New
2024-12-12 15:00:00,INV4248,Laptop,Electronics,5,59842,299210,UPI,City Center,Returning
2024-09-04 13:00:00,INV4249,Washing Machine,Home Appliances,1,14947,14947,Cash,City Center,Returning
2024-11-14 12:00:00,INV4250,Jeans,Fashion,2,1928,3856,Cash,City Center,Returning
2024-07-21 07:00:00,INV4251,T-shirt,Fashion,4,1000,4000,Card,City Center,Returning
2024-09-29 19:00:00,INV4252,T-shirt,Fashion,4,901,3604,UPI,City Center,New
2024-10-26 20:00:00,INV4253,Laptop,Electronics,2,60175,120350,Cash,Riverside,Returning
2024-09-03 07:00:00,INV4254,Headphones,Electronics,1,1489,1489,UPI,Riverside,Returning
2024-09-27 01:00:00,INV4255,Microwave,Home Appliances,1,6969,6969,Cash,City Center,Returning
2024-04-25 01:00:00,INV4256,Washing Machine,Home Appliances,4,15016,60064,UPI,City Center,New
2024-07-04 16:00:00,INV4257,Laptop,Electronics,4,59989,239956,UPI,City Center,New
2024-09-22 01:00:00,INV4258,Pen Set,Books,2,-6,-12,Cash,Riverside,Returning
2024-08-25 05:00:00,INV4259,Smartphone,Electronics,4,20114,80456,UPI,Riverside,New
2024-08-29 04:00:00,INV4260,Mixer Grinder,Home Appliances,5,3307,16535,UPI,City Center,Returning
2024-01-09 09:00:00,INV4261,Washing Machine,Home Appliances,5,14903,74515,UPI,City Center,Returning
2024-09-13 16:00:00,INV4262,Mixer Grinder,Home Appliances,5,3589,17945,Online Gateway,City Center,Returning
2024-01-22 13:00:00,INV4263,Novel,Books,4,307,1228,Card,Riverside,New
2024-11-18 09:00:00,INV4264,Microwave,Home Appliances,5,7149,35745,Online Gateway,City Center,Returning
2024-03-23 20:00:00,INV4265,Laptop,Electronics,3,60102,180306,Online Gateway,City Center,Returning
2024-06-07 10:00:00,INV4266,Microwave,Home Appliances,1,7091,7091,Online Gateway,Riverside,New
2024-08-30 00:00:00,INV4267,Pen Set,Books,5,-29,-145,Card,City Center,New
2024-10-25 10:00:00,INV4268,Headphones,Electronics,4,1659,6636,UPI,Riverside,New
2024-09-17 01:00:00,INV4269,Washing Machine,Home Appliances,1,14954,14954,Cash,City Center,Returning
2024-12-15 23:00:00,INV4270,Headphones,Electronics,1,1536,1536,UPI,Riverside,Returning
2024-08-22 17:00:00,INV4271,Smartphone,Electronics,4,20049,80196,Online Gateway,Riverside,New
2024-08-27 19:00:00,INV4272,Notebook,Books,2,149,298,UPI,Riverside,New
2024-09-19 21:00:00,INV4273,Smartphone,Electronics,1,20077,20077,Card,Riverside,New
2024-06-20 13:00:00,INV4274,Novel,Books,5,506,2530,Card,Riverside,Returning
2024-12-13 17:00:00,INV4275,Headphones,Electronics,2,1372,2744,Online Gateway,Riverside,New
2024-03-04 06:00:00,INV4276,Microwave,Home Appliances,1,7162,7162,UPI,Riverside,Returning
2024-09-13 19:00:00,INV4277,Headphones,Electronics,1,1583,1583,UPI,Riverside,Returning
2024-04-18 08:00:00,INV4278,Microwave,Home Appliances,1,6963,6963,Online Gateway,City Center,New
2024-04-01 11:00:00,INV4279,Novel,Books,2,364,728,UPI,Riverside,New
2024-05-28 02:00:00,INV4280,Pen Set,Books,5,-141,-705,Cash,City Center,Returning
2024-04-28 17:00:00,INV4281,Shoes,Fashion,3,2509,7527,UPI,City Center,Returning
2024-03-13 14:00:00,INV4282,Headphones,Electronics,2,1369,2738,UPI,Riverside,New
2024-02-24 10:00:00,INV4283,Mixer Grinder,Home Appliances,2,3586,7172,UPI,Riverside,New
2024-06-09 09:00:00,INV4284,Laptop,Electronics,1,60048,60048,Card,City Center,Returning
2024-11-09 07:00:00,INV4285,Pen Set,Books,4,-27,-108,Cash,City Center,Returning
2024-06-23 19:00:00,INV4286,Smartphone,Electronics,4,20077,80308,UPI,City Center,Returning
2024-08-03 18:00:00,INV4287,Smartphone,Electronics,1,19979,19979,Cash,City Center,New
2024-04-16 11:00:00,INV4288,Novel,Books,3,300,900,Card,Riverside,New
2024-04-06 01:00:00,INV4289,Notebook,Books,1,61,61,Card,Riverside,New
2024-11-13 11:00:00,INV4290,Pen Set,Books,1,230,230,UPI,City Center,Returning
2024-04-20 02:00:00,INV4291,Laptop,Electronics,5,59869,299345,Card,City Center,New
2024-09-24 01:00:00,INV4292,Microwave,Home Appliances,1,7020,7020,UPI,City Center,New
2024-07-17 05:00:00,INV4293,Microwave,Home Appliances,3,7158,21474,Cash,Riverside,Returning
2024-05-04 18:00:00,INV4294,Pen Set,Books,3,-34,-102,Card,Riverside,Returning
2024-12-30 15:00:00,INV4295,Novel,Books,5,593,2965,Card,Riverside,Returning
2024-02-22 23:00:00,INV4296,Headphones,Electronics,5,1431,7155,UPI,Riverside,New
2024-03-16 13:00:00,INV4297,Washing Machine,Home Appliances,1,15119,15119,Card,Riverside,New
2024-04-12 13:00:00,INV4298,T-shirt,Fashion,5,642,3210,Card,City Center,New
2024-06-20 16:00:00,INV4299,T-shirt,Fashion,3,623,1869,Card,Riverside,Returning
2024-09-12 04:00:00,INV4300,Shoes,Fashion,2,2335,4670,Online Gateway,Riverside,New
2024-12-19 03:00:00,INV4301,Pen Set,Books,3,74,222,UPI,City Center,Returning
2024-07-02 04:00:00,INV4302,Headphones,Electronics,4,1571,6284,Cash,Riverside,Returning
2024-02-04 00:00:00,INV4303,Mixer Grinder,Home Appliances,4,3319,13276,Online Gateway,Riverside,New
2024-10-31 08:00:00,INV4304,Novel,Books,5,412,2060,UPI,Riverside,New
2024-11-01 11:00:00,INV4305,Mixer Grinder,Home Appliances,3,3390,10170,UPI,City Center,Returning
2024-01-04 10:00:00,INV4306,Notebook,Books,3,107,321,Card,City Center,Returning
2024-03-21 00:00:00,INV4307,Jeans,Fashion,1,1828,1828,Online Gateway,Riverside,New
2024-11-21 17:00:00,INV4308,Washing Machine,Home Appliances,3,15029,45087,UPI,Riverside,New
2024-03-28 05:00:00,INV4309,Jeans,Fashion,4,1681,6724,Card,City Center,New
2024-10-21 15:00:00,INV4310,Novel,Books,1,576,576,UPI,Riverside,New
2024-11-27 23:00:00,INV4311,Laptop,Electronics,4,60122,240488,UPI,City Center,New
2024-12-14 15:00:00,INV4312,Shoes,Fashion,1,2342,2342,Cash,Riverside,Returning
2024-08-08 05:00:00,INV4313,Smartphone,Electronics,5,20151,100755,Cash,City Center,Returning
2024-07-24 17:00:00,INV4314,T-shirt,Fashion,4,949,3796,Online Gateway,City Center,New
2024-01-16 09:00:00,INV4315,Headphones,Electronics,1,1507,1507,UPI,City Center,Returning
2024-03-16 18:00:00,INV4316,T-shirt,Fashion,1,949,949,Card,City Center,New
2024-03-28 13:00:00,INV4317,Notebook,Books,2,-7,-14,Online Gateway,Riverside,Returning
2024-05-25 10:00:00,INV4318,Laptop,Electronics,1,59880,59880,Online Gateway,City Center,New
2024-03-15 03:00:00,INV4319,Jeans,Fashion,1,1772,1772,Card,City Center,Returning
2024-11-15 18:00:00,INV4320,Notebook,Books,5,32,160,Online Gateway,Riverside,New
2024-02-26 20:00:00,INV4321,Microwave,Home Appliances,3,6822,20466,Online Gateway,City Center,Returning
2024-10-30 22:00:00,INV4322,Pen Set,Books,2,-84,-168,Online Gateway,City Center,Returning
2024-06-02 04:00:00,INV4323,Pen Set,Books,5,195,975,UPI,City Center,New
2024-04-11 02:00:00,INV4324,Notebook,Books,1,-76,-76,Cash,Riverside,Returning
2024-12-10 08:00:00,INV4325,Notebook,Books,5,10,50,UPI,City Center,New
2024-12-03 01:00:00,INV4326,Pen Set,Books,5,-90,-450,Cash,Riverside,Returning
2024-05-03 10:00:00,INV4327,Headphones,Electronics,1,1409,1409,Online Gateway,City Center,Returning
2024-02-05 19:00:00,INV4328,Smartphone,Electronics,1,20077,20077,UPI,City Center,New
2024-06-21 10:00:00,INV4329,Notebook,Books,3,215,645,Card,Riverside,Returning
2024-04-11 00:00:00,INV4330,Shoes,Fashion,3,2651,7953,UPI,City Center,New
2024-06-16 09:00:00,INV4331,Jeans,Fashion,4,1636,6544,Cash,City Center,Returning
2024-12-22 16:00:00,INV4332,Microwave,Home Appliances,5,7095,35475,Cash,City Center,Returning
2024-12-13 14:00:00,INV4333,Novel,Books,4,580,2320,Cash,City Center,Returning
2024-02-17 06:00:00,INV4334,Pen Set,Books,4,94,376,UPI,City Center,New
2024-08-03 06:00:00,INV4335,Microwave,Home Appliances,5,6936,34680,Card,City Center,New
2024-08-01 07:00:00,INV4336,Novel,Books,3,457,1371,UPI,City Center,New
2024-08-25 06:00:00,INV4337,Laptop,Electronics,4,60051,240204,Online Gateway,Riverside,New
2024-09-12 16:00:00,INV4338,Jeans,Fashion,3,1604,4812,Card,City Center,Returning
2024-08-16 13:00:00,INV4339,Laptop,Electronics,1,60052,60052,Card,Riverside,Returning
2024-06-22 12:00:00,INV4340,T-shirt,Fashion,2,800,1600,Card,Riverside,New
2024-04-07 18:00:00,INV4341,Microwave,Home Appliances,5,6930,34650,Card,City Center,New
2024-07-28 23:00:00,INV4342,Notebook,Books,5,259,1295,Card,City Center,New
2024-07-23 01:00:00,INV4343,T-shirt,Fashion,3,648,1944,Cash,City Center,New
2024-12-09 20:00:00,INV4344,Novel,Books,1,629,629,Online Gateway,City Center,Returning
2024-07-29 01:00:00,INV4345,Shoes,Fashion,1,2626,2626,Online Gateway,Riverside,New
2024-06-11 13:00:00,INV4346,Laptop,Electronics,2,59859,119718,Cash,Riverside,Returning
2024-02-25 17:00:00,INV4347,Microwave,Home Appliances,2,6869,13738,Cash,Riverside,Returning
2024-02-19 08:00:00,INV4348,Microwave,Home Appliances,3,7186,21558,Online Gateway,Riverside,New
2024-07-03 10:00:00,INV4349,Smartphone,Electronics,2,20103,40206,Online Gateway,Riverside,New
2024-03-05 15:00:00,INV4350,Washing Machine,Home Appliances,1,14918,14918,Card,Riverside,New
2024-03-08 21:00:00,INV4351,Laptop,Electronics,2,60034,120068,UPI,Riverside,New
2024-03-04 14:00:00,INV4352,Smartphone,Electronics,3,20036,60108,Online Gateway,City Center,New
2024-02-26 17:00:00,INV4353,Laptop,Electronics,4,59858,239432,Cash,Riverside,New
2024-07-01 02:00:00,INV4354,Shoes,Fashion,5,2303,11515,Card,City Center,Returning
